Name;IdName;FolderName;Type;ViewMode;RWin;DataOrg;bReciprocal;bSigned;bDelta;bPercent;bOriginal;bOriginalValues;Columns;Rows;Radix;Comment;Precision;SkipBytes;LineSkipBytes;Fieldvalues.Name;Fieldvalues.Unit;Fieldvalues.Factor;Fieldvalues.Offset;Fieldvalues.StartAddr;AxisX.Name;AxisX.IdName;AxisX.Unit;AxisX.Factor;AxisX.Offset;AxisX.Radix;AxisX.bBackwards;AxisX.bReciprocal;AxisX.bSigned;AxisX.Precision;AxisX.DataSrc;AxisX.DataHeader;AxisX.DataAddr;AxisX.DataOrg;AxisX.SignatureByte;AxisX.SkipBytes;AxisY.Name;AxisY.IdName;AxisY.Unit;AxisY.Factor;AxisY.Offset;AxisY.Radix;AxisY.bBackwards;AxisY.bReciprocal;AxisY.bSigned;AxisY.Precision;AxisY.DataSrc;AxisY.DataHeader;AxisY.DataAddr;AxisY.DataOrg;AxisY.SignatureByte;AxisY.SkipBytes
DTC table declaration for the diagnosis instance XX;fmy_id_port_stuck_open.dtc;ERRM_DTC_Management: ""DTC_Management"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;6;10;;3;0;0;;-;1;-0;$1949FE;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;2;$193FE2;eHiLo;0x-1;0
Freeze frame FRF_CUS_SET_SPC: environmental data contents for failure XX;fmy_id_port_stuck_open.envd;ERRM_Environmental_data: ""Environmental_Data"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;1;0;$194A0A;;;-;1;-0;10;0;0;0;3;eRom;0;$193FF9;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Failure class number for failure XX;fmy_id_port_stuck_open.c_err_clas;ERRM_Failure_Classes: ""Failure_Classes"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$194A0E;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
DTC table declaration for the diagnosis instance XX;fmy_id_port_rng.dtc;ERRM_DTC_Management: ""DTC_Management"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;6;10;;3;0;0;;-;1;-0;$1949DA;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;2;$193FE2;eHiLo;0x-1;0
Freeze frame FRF_CUS_SET_SPC: environmental data contents for failure XX;fmy_id_port_rng.envd;ERRM_Environmental_data: ""Environmental_Data"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;1;0;$1949E6;;;-;1;-0;10;0;0;0;3;eRom;0;$193FF9;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Failure class number for failure XX;fmy_id_port_rng.c_err_clas;ERRM_Failure_Classes: ""Failure_Classes"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$1949EA;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
DTC table declaration for the diagnosis instance XX;fmy_id_port_ad.dtc;ERRM_DTC_Management: ""DTC_Management"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;6;10;;3;0;0;;-;1;-0;$1949A4;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;2;$193FE2;eHiLo;0x-1;0
Freeze frame FRF_CUS_SET_SPC: environmental data contents for failure XX;fmy_id_port_ad.envd;ERRM_Environmental_data: ""Environmental_Data"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;1;0;$1949B0;;;-;1;-0;10;0;0;0;3;eRom;0;$193FF9;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Failure class number for failure XX;fmy_id_port_ad.c_err_clas;ERRM_Failure_Classes: ""Failure_Classes"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$1949B4;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
DTC table declaration for the diagnosis instance XX;fmy_id_cs.dtc;ERRM_DTC_Management: ""DTC_Management"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;6;10;;3;0;0;;-;1;-0;$19420C;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;2;$193FE2;eHiLo;0x-1;0
Freeze frame FRF_CUS_SET_SPC: environmental data contents for failure XX;fmy_id_cs.envd;ERRM_Environmental_data: ""Environmental_Data"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;1;0;$194218;;;-;1;-0;10;0;0;0;3;eRom;0;$193FF9;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Failure class number for failure XX;fmy_id_cs.c_err_clas;ERRM_Failure_Classes: ""Failure_Classes"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$19421C;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
DTC table declaration for the diagnosis instance XX;fmy_id_t_es_plaus.dtc;ERRM_DTC_Management: ""DTC_Management"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;6;10;;3;0;0;;-;1;-0;$194CBC;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;2;$193FE2;eHiLo;0x-1;0
Freeze frame FRF_CUS_SET_SPC: environmental data contents for failure XX;fmy_id_t_es_plaus.envd;ERRM_Environmental_data: ""Environmental_Data"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;1;0;$194CC8;;;-;1;-0;10;0;0;0;3;eRom;0;$193FF9;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Failure class number for failure XX;fmy_id_t_es_plaus.c_err_clas;ERRM_Failure_Classes: ""Failure_Classes"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$194CCC;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
DTC table declaration for the diagnosis instance XX;fmy_id_alter.dtc;ERRM_DTC_Management: ""DTC_Management"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;6;10;;3;0;0;;-;1;-0;$194026;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;2;$193FE2;eHiLo;0x-1;0
Freeze frame FRF_CUS_SET_SPC: environmental data contents for failure XX;fmy_id_alter.envd;ERRM_Environmental_data: ""Environmental_Data"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;1;0;$194032;;;-;1;-0;10;0;0;0;3;eRom;0;$193FF9;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Failure class number for failure XX;fmy_id_alter.c_err_clas;ERRM_Failure_Classes: ""Failure_Classes"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$194036;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
DTC table declaration for the diagnosis instance XX;fmy_id_alter_plaus.dtc;ERRM_DTC_Management: ""DTC_Management"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;6;10;;3;0;0;;-;1;-0;$19404A;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;2;$193FE2;eHiLo;0x-1;0
Freeze frame FRF_CUS_SET_SPC: environmental data contents for failure XX;fmy_id_alter_plaus.envd;ERRM_Environmental_data: ""Environmental_Data"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;1;0;$194056;;;-;1;-0;10;0;0;0;3;eRom;0;$193FF9;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Failure class number for failure XX;fmy_id_alter_plaus.c_err_clas;ERRM_Failure_Classes: ""Failure_Classes"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$19405A;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
DTC table declaration for the diagnosis instance XX;fmy_id_alter_cha_plaus.dtc;ERRM_DTC_Management: ""DTC_Management"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;6;10;;3;0;0;;-;1;-0;$194038;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;2;$193FE2;eHiLo;0x-1;0
Freeze frame FRF_CUS_SET_SPC: environmental data contents for failure XX;fmy_id_alter_cha_plaus.envd;ERRM_Environmental_data: ""Environmental_Data"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;1;0;$194044;;;-;1;-0;10;0;0;0;3;eRom;0;$193FF9;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Failure class number for failure XX;fmy_id_alter_cha_plaus.c_err_clas;ERRM_Failure_Classes: ""Failure_Classes"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$194048;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
DTC table declaration for the diagnosis instance XX;fmy_id_bat_sens.dtc;ERRM_DTC_Management: ""DTC_Management"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;6;10;;3;0;0;;-;1;-0;$194080;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;2;$193FE2;eHiLo;0x-1;0
Freeze frame FRF_CUS_SET_SPC: environmental data contents for failure XX;fmy_id_bat_sens.envd;ERRM_Environmental_data: ""Environmental_Data"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;1;0;$19408C;;;-;1;-0;10;0;0;0;3;eRom;0;$193FF9;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Failure class number for failure XX;fmy_id_bat_sens.c_err_clas;ERRM_Failure_Classes: ""Failure_Classes"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$194090;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
DTC table declaration for the diagnosis instance XX;fmy_id_vb_plaus.dtc;ERRM_DTC_Management: ""DTC_Management"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;6;10;;3;0;0;;-;1;-0;$194F68;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;2;$193FE2;eHiLo;0x-1;0
Freeze frame FRF_CUS_SET_SPC: environmental data contents for failure XX;fmy_id_vb_plaus.envd;ERRM_Environmental_data: ""Environmental_Data"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;1;0;$194F74;;;-;1;-0;10;0;0;0;3;eRom;0;$193FF9;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Failure class number for failure XX;fmy_id_vb_plaus.c_err_clas;ERRM_Failure_Classes: ""Failure_Classes"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$194F78;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
DTC table declaration for the diagnosis instance XX;fmy_id_amp.dtc;ERRM_DTC_Management: ""DTC_Management"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;6;10;;3;0;0;;-;1;-0;$19405C;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;2;$193FE2;eHiLo;0x-1;0
Freeze frame FRF_CUS_SET_SPC: environmental data contents for failure XX;fmy_id_amp.envd;ERRM_Environmental_data: ""Environmental_Data"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;1;0;$194068;;;-;1;-0;10;0;0;0;3;eRom;0;$193FF9;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Failure class number for failure XX;fmy_id_amp.c_err_clas;ERRM_Failure_Classes: ""Failure_Classes"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$19406C;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
DTC table declaration for the diagnosis instance XX;fmy_id_el_map.dtc;ERRM_DTC_Management: ""DTC_Management"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;6;10;;3;0;0;;-;1;-0;$1942D2;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;2;$193FE2;eHiLo;0x-1;0
Freeze frame FRF_CUS_SET_SPC: environmental data contents for failure XX;fmy_id_el_map.envd;ERRM_Environmental_data: ""Environmental_Data"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;1;0;$1942DE;;;-;1;-0;10;0;0;0;3;eRom;0;$193FF9;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Failure class number for failure XX;fmy_id_el_map.c_err_clas;ERRM_Failure_Classes: ""Failure_Classes"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$1942E2;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
DTC table declaration for the diagnosis instance XX;fmy_id_maf_scp.dtc;ERRM_DTC_Management: ""DTC_Management"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;6;10;;3;0;0;;-;1;-0;$194776;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;2;$193FE2;eHiLo;0x-1;0
Freeze frame FRF_CUS_SET_SPC: environmental data contents for failure XX;fmy_id_maf_scp.envd;ERRM_Environmental_data: ""Environmental_Data"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;1;0;$194782;;;-;1;-0;10;0;0;0;3;eRom;0;$193FF9;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Failure class number for failure XX;fmy_id_maf_scp.c_err_clas;ERRM_Failure_Classes: ""Failure_Classes"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$194786;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
DTC table declaration for the diagnosis instance XX;fmy_id_maf_scg_oc.dtc;ERRM_DTC_Management: ""DTC_Management"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;6;10;;3;0;0;;-;1;-0;$194764;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;2;$193FE2;eHiLo;0x-1;0
Freeze frame FRF_CUS_SET_SPC: environmental data contents for failure XX;fmy_id_maf_scg_oc.envd;ERRM_Environmental_data: ""Environmental_Data"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;1;0;$194770;;;-;1;-0;10;0;0;0;3;eRom;0;$193FF9;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Failure class number for failure XX;fmy_id_maf_scg_oc.c_err_clas;ERRM_Failure_Classes: ""Failure_Classes"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$194774;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
DTC table declaration for the diagnosis instance XX;fmy_id_load_tps_plaus.dtc;ERRM_DTC_Management: ""DTC_Management"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;6;10;;3;0;0;;-;1;-0;$19471C;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;2;$193FE2;eHiLo;0x-1;0
Freeze frame FRF_CUS_SET_SPC: environmental data contents for failure XX;fmy_id_load_tps_plaus.envd;ERRM_Environmental_data: ""Environmental_Data"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;1;0;$194728;;;-;1;-0;10;0;0;0;3;eRom;0;$193FF9;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Failure class number for failure XX;fmy_id_load_tps_plaus.c_err_clas;ERRM_Failure_Classes: ""Failure_Classes"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$19472C;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
DTC table declaration for the diagnosis instance XX;fmy_id_load_plaus.dtc;ERRM_DTC_Management: ""DTC_Management"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;6;10;;3;0;0;;-;1;-0;$19470A;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;2;$193FE2;eHiLo;0x-1;0
Freeze frame FRF_CUS_SET_SPC: environmental data contents for failure XX;fmy_id_load_plaus.envd;ERRM_Environmental_data: ""Environmental_Data"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;1;0;$194716;;;-;1;-0;10;0;0;0;3;eRom;0;$193FF9;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Failure class number for failure XX;fmy_id_load_plaus.c_err_clas;ERRM_Failure_Classes: ""Failure_Classes"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$19471A;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
DTC table declaration for the diagnosis instance XX;fmy_id_tps_plaus.dtc;ERRM_DTC_Management: ""DTC_Management"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;6;10;;3;0;0;;-;1;-0;$194E7E;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;2;$193FE2;eHiLo;0x-1;0
Freeze frame FRF_CUS_SET_SPC: environmental data contents for failure XX;fmy_id_tps_plaus.envd;ERRM_Environmental_data: ""Environmental_Data"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;1;0;$194E8A;;;-;1;-0;10;0;0;0;3;eRom;0;$193FF9;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Failure class number for failure XX;fmy_id_tps_plaus.c_err_clas;ERRM_Failure_Classes: ""Failure_Classes"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$194E8E;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
DTC table declaration for the diagnosis instance XX;fmy_id_maf_dif_ch_int.dtc;ERRM_DTC_Management: ""DTC_Management"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;6;10;;3;0;0;;-;1;-0;$194752;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;2;$193FE2;eHiLo;0x-1;0
Freeze frame FRF_CUS_SET_SPC: environmental data contents for failure XX;fmy_id_maf_dif_ch_int.envd;ERRM_Environmental_data: ""Environmental_Data"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;1;0;$19475E;;;-;1;-0;10;0;0;0;3;eRom;0;$193FF9;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Failure class number for failure XX;fmy_id_maf_dif_ch_int.c_err_clas;ERRM_Failure_Classes: ""Failure_Classes"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$194762;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
DTC table declaration for the diagnosis instance XX;fmy_id_amp_plaus.dtc;ERRM_DTC_Management: ""DTC_Management"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;6;10;;3;0;0;;-;1;-0;$19406E;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;2;$193FE2;eHiLo;0x-1;0
Freeze frame FRF_CUS_SET_SPC: environmental data contents for failure XX;fmy_id_amp_plaus.envd;ERRM_Environmental_data: ""Environmental_Data"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;1;0;$19407A;;;-;1;-0;10;0;0;0;3;eRom;0;$193FF9;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Failure class number for failure XX;fmy_id_amp_plaus.c_err_clas;ERRM_Failure_Classes: ""Failure_Classes"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$19407E;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
DTC table declaration for the diagnosis instance XX;fmy_id_map_plaus.dtc;ERRM_DTC_Management: ""DTC_Management"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;6;10;;3;0;0;;-;1;-0;$194788;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;2;$193FE2;eHiLo;0x-1;0
Freeze frame FRF_CUS_SET_SPC: environmental data contents for failure XX;fmy_id_map_plaus.envd;ERRM_Environmental_data: ""Environmental_Data"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;1;0;$194794;;;-;1;-0;10;0;0;0;3;eRom;0;$193FF9;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Failure class number for failure XX;fmy_id_map_plaus.c_err_clas;ERRM_Failure_Classes: ""Failure_Classes"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$194798;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
DTC table declaration for the diagnosis instance XX;fmy_id_put_plaus.dtc;ERRM_DTC_Management: ""DTC_Management"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;6;10;;3;0;0;;-;1;-0;$194A8E;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;2;$193FE2;eHiLo;0x-1;0
Freeze frame FRF_CUS_SET_SPC: environmental data contents for failure XX;fmy_id_put_plaus.envd;ERRM_Environmental_data: ""Environmental_Data"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;1;0;$194A9A;;;-;1;-0;10;0;0;0;3;eRom;0;$193FF9;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Failure class number for failure XX;fmy_id_put_plaus.c_err_clas;ERRM_Failure_Classes: ""Failure_Classes"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$194A9E;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
DTC table declaration for the diagnosis instance XX;fmy_id_el_put.dtc;ERRM_DTC_Management: ""DTC_Management"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;6;10;;3;0;0;;-;1;-0;$1942E4;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;2;$193FE2;eHiLo;0x-1;0
Freeze frame FRF_CUS_SET_SPC: environmental data contents for failure XX;fmy_id_el_put.envd;ERRM_Environmental_data: ""Environmental_Data"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;1;0;$1942F0;;;-;1;-0;10;0;0;0;3;eRom;0;$193FF9;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
